code,name,lat,lon,junction,source
SRKI,Semarkhedi,24.28052,78.18172,,osm
SRKN,Sherekan,29.555498,74.434278,,osm
SRKT,Sarkantra,20.222559,85.789565,,osm
SRL,Sarola,18.939079,74.647868,,osm
SRM,Sarna,32.253247,75.578354,,osm
SRMN,Semraon,25.394454,84.526261,,osm
SRMP,Sirsi Mukhdampur,28.634368,78.641707,,osm
SRMT,Sirmuttra,26.519677,77.375432,,osm
SRNK,Soron Shukar Kshetra,27.883766,78.749233,,osm
SRNT,Sarnath,25.376132,83.032592,,osm
SRO,Sirathu,25.648888,81.320152,,osm
SRP,Serampore,22.754579,88.338308,,osm
SRPB,Srirampur Assam,26.427431,89.9049,,osm
SRPJ,Swarupganj,24.659836,72.932857,,osm
SRPR,Sarupsar Junction,29.354903,73.700569,,osm
SRPU,Sripur Halt,25.25641,88.044172,,osm
SRRG,Surer,27.191032,76.612863,,osm
SRSI,Sarsi,25.863316,87.285218,,osm
SRSL,Sirsala,28.426735,75.129385,,osm
SRTE,Soorothee,26.656491,77.696375,,osm
SRU,Salempur Junction,26.29783,83.923587,,osm
SRVX,Suravali,15.291323,73.939652,,osm
SRW,Shri Karanpur,29.843214,73.458399,,osm
SRX,Suranussi,31.380579,75.542636,,osm
SRY,Sirari,25.132976,85.953249,,osm
SRZ,Sardargarh,29.366814,73.748578,,osm
SSA,Sirsa,29.53893,75.035681,,osm
SSB,Shakurbasti,28.681407,77.127568,,osm
SSC,Shahi,28.585925,79.685799,,osm
SSD,Shamsabad,27.469666,79.438057,,osm
SSDT,Shamshabad Town,27.02501,78.126927,,osm
SSF,Sirsuphal,18.306796,74.573588,,osm
SSG,Shiu Sagar Road,25.000156,83.895993,,osm
SSGJ,Sursaraighat Jhara,24.026681,82.108362,,osm
SSH,شیر شاہ جنکشن ریلوے اسٹیشن,30.091872,71.342644,,osm
SSHT,Saghar Sultanpur Halt,26.154408,84.727109,,osm
SSI,Shirsai,18.314762,74.578332,,osm
SSIA,Suisa,23.196808,85.908593,,osm
SSJMP,Sarsa Jamalpur,25.184234,85.782999,,osm
SSKA,Sisarka,28.429807,78.848242,,osm
SSKL,Suskal,22.314055,73.802773,,osm
SSL,Sirsaul,26.295832,80.464136,,osm
SSM,Sasaram Junction,24.956511,84.018915,,osm
SSN,Sason,21.559397,84.039081,,osm
SSNS,Shaheed Suraj Narayan Singh Halt,26.201534,86.044164,,osm
SSP,Santoshpur,22.524057,88.271066,,osm
SSPH,Satish Samanta,22.193092,87.990009,,osm
SSPR,Sadashibapur,20.735673,85.505608,,osm
SSR,Sareri,25.6979,74.624271,,osm
SSRD,Shasan Road,22.347157,88.434902,,osm
SSRH,Shasan Halt,25.686654,86.196819,,osm
SSSA,Salt Lake Stadium,22.573111,88.403089,,osm
SSTN,Noida Sector 62,28.616986,77.373588,,osm
SSU,Sasa Musa,26.524863,84.359006,,osm
SSV,Sasvad Road,18.472818,73.954518,,osm
SSW,Sarsawa,30.023901,77.423898,,osm
SSX,سرشمیر روڈ ریلوے اسٹیشن,31.290676,72.87375,,osm
SSZ,Sadda Singh Wala,30.027358,75.324434,,osm
ST,Surat,21.205029,72.840743,,osm
STA,Satna Junction,24.567731,80.828681,,osm
STB,Shantipur Junction,23.262954,88.435945,,osm
STBB,Satberia Halt,23.047781,88.791404,,osm
STBJ,Sitabinji,21.500176,85.789558,,osm
STC,Santa Cruz,19.081522,72.841757,,osm
STD,Satrod,29.107753,75.821503,,osm
STDR,Satadhar,21.283753,70.721055,,osm
STF,Sikta,27.025069,84.681192,,osm
STH,Sethal,28.541349,79.56304,,osm
STHL,Sinthal,27.983642,73.593635,,osm
STJ,سیٹھارجہ,27.203974,68.476755,,osm
STJT,Sathajagat,25.640957,85.861059,,osm
STKI,سلطان خیل,34.082297,71.193904,,osm
STKW,Sultanpur Kaliawas,28.460456,76.869675,,osm
STL,Simultala,24.714074,86.542006,,osm
STLB,Sitalpur,21.773069,87.670819,,osm
STLI,Sithouli,26.14654,78.187202,,osm
STLR,Sitalpur,25.768291,85.035829,,osm
STN,Sitarampur,23.723543,86.896714,,osm
STNL,Satnali,28.381714,75.965843,,osm
STNR,Sital Nagar,28.04413,74.254088,,osm
STP,Sitapur Junction,27.558232,80.699013,,osm
STR,Satara,17.688336,74.063183,,osm
STRD,Shitala Road,26.647569,75.897661,,osm
STRK,Kutchehari,27.56529,80.687162,,osm
STSN,Shaitan Singh Nagar,27.051722,72.46816,,osm
STVR,Sarita Vihar,28.528644,77.28835,,osm
STW,Sahatwar,25.827781,84.295873,,osm
STZ,Satraon,26.282987,83.820004,,osm
SUA,Sardiha,22.38127,87.123787,,osm
SUAL,Saundal,16.701706,73.619887,,osm
SUBR,Subhagpur,27.172831,81.976725,,osm
SUC,Sunak,23.615345,73.249429,,osm
SUD,Sudhani,25.727906,87.879403,,osm
SUDV,Summadevi,18.794985,84.459054,,osm
SUI,Sui,28.869445,76.082121,,osm
SUIA,Suraincha,27.32736,80.829611,,osm
SUJ,Sarju,27.111772,81.635048,,osm
SUJH,Sujangarh,27.709355,74.46429,,osm
SUJR,Sujra,29.012669,77.261394,,osm
SUK,Sukhpur,23.014854,71.240765,,osm
SUKR,Sukhpur,23.209618,69.603486,,osm
SUKU,Suku,18.71499,82.726238,,osm
SUL,Sector 42-43,28.457425,77.096953,,osm
SULH,Sulhani,30.872548,74.864613,,osm
SUM,Summit,20.211532,74.343935,,osm
SUMA,Solu Majra,29.87772,76.601997,,osm
SUMR,Sumer,23.625381,77.879897,,osm
SUNM,Sunamai Halt,28.02174,78.15622,,osm
SUNR,Surendranagar Junction,22.744384,71.628906,,osm
SUP,Shrungavarapukota,18.116932,83.133106,,osm
SUPR,Surajpur,30.780572,76.890014,,osm
SURI,Siuri,23.89036,87.531348,,osm
SURL,Sureli,26.110415,76.084906,,osm
SURP,Suratpura Junction,28.662057,75.407037,,osm
SURR,Surera,29.402956,74.696128,,osm
SUT,Satlana,25.971543,72.952784,,osm
SUW,Sukhi Sewaniya,23.340429,77.485358,,osm
SV,Siwan Junction,26.210649,84.358563,,osm
SVA,Suwasra,24.070043,75.648858,,osm
SVB,Savni,20.962824,70.449374,,osm
SVC,Siwan Kachari,26.225814,84.347951,,osm
SVDK,Shri Mata Vaishno Devi Katra,32.983037,74.934995,,osm
SVE,Sewri,18.99878,72.854422,,osm
SVH,Sonadanga,23.638024,88.353535,,osm
SVI,Sagarpali,25.757949,84.100041,,osm
SVJ,Sajiyavadar,21.482269,71.162553,,osm
SVJR,Shivajinagar,18.532591,73.851311,,osm
SVKD,Savarkundla,21.335506,71.313086,,osm
SVL,Sevaliya,22.808615,73.347792,,osm
SVLI,Savli,22.555925,73.227212,,osm
SVM,Sanvordem Curchorem,15.264103,74.108541,,osm
SVMB,Sir M. Vishweshwaraiah Moti Bagh,28.578533,77.175741,,osm
SVO,Sanvrad,27.519181,74.518473,,osm
SVPI,Shivpuri,25.438084,77.638152,,osm
SVPO,Shivpur,23.918077,84.97115,,osm
SVQ,Sivok,26.880391,88.469178,,osm
SVRP,Shivanarayanpur,25.294412,87.332666,,osm
SVSA,Salt Lake Sector V,22.580943,88.429087,,osm
SVT,Shivpura,23.256099,76.007251,,osm
SVTN,Shivathan,15.478081,74.522768,,osm
SVX,Sawarda,17.404653,73.515195,,osm
SW,Sehramau,28.357025,80.300327,,osm
SWA,Sahjanwa,26.763685,83.214938,,osm
SWAR,Sewar,27.177756,77.425532,,osm
SWARGATE,Swargate,18.499745,73.85746,,osm
SWC,Shivrampur,25.220332,80.838899,,osm
SWD,Sanawad,22.177778,76.073791,,osm
SWDE,Siwaha,29.33689,76.447723,,osm
SWDV,Seawoods,19.021819,73.019159,,osm
SWF,Sathin Road,26.49627,73.51957,,osm
SWG,Sidhwan,31.097411,75.537379,,osm
SWM,Sawai Madhopur Junction,26.018006,76.356467,,osm
SWN,سیہون,26.412007,67.860275,,osm
SWNI,Siwani,28.915269,75.604865,,osm
SWNR,Sewa Nagar,28.578955,77.227689,,osm
SWO,Sonwara,30.894437,77.004641,,osm
SWPR,Sewapuri,25.350818,82.769253,,osm
SWR,Sonua,22.576242,85.464589,,osm
SWRT,Sahawar,27.789208,78.83255,,osm
SWT,Shivwala Tehu,27.382731,78.223734,,osm
SWU,Sanaura,31.581097,75.640772,,osm
SWV,Sawantwadi Road,15.866463,73.785083,,osm
SWX,Saidanwala,30.906634,74.699819,,osm
SXB,Sambre,15.884318,74.577209,,osm
SXC,Sondalia,22.681816,88.5823,,osm
SXD,Siduli,23.648483,87.211575,,osm
SXE,Sila Kheri Halt,29.388766,76.609705,,osm
SXF,Sobhapur,22.722818,78.280915,,osm
SXG,سَرائے عالمگیر ریلوے اسٹیشن,32.906775,73.749458,,osm
SXH,Shingatgere,15.348768,74.660588,,osm
SXN,Sonakhan,22.166311,84.520063,,osm
SXP,Sanko Para Halt,24.717799,87.934219,,osm
SXSB,Shobhasan,23.556971,72.389583,,osm
SXX,Salbari,26.545738,89.104758,,osm
SXZM,Sopur,34.258006,74.451179,,osm
SYA,Salaia,23.847144,79.97075,,osm
SYC,Sarai Chandi,25.539384,81.979998,,osm
SYF,Semai,26.285499,77.523927,,osm
SYH,Saiyedpur Bhitri,25.539513,83.233058,,osm
SYJ,Saidraja,25.253269,83.351592,,osm
SYL,Salpura,24.770335,76.734248,,osm
SYN,Sayan,21.317462,72.89,,osm
SYO,Siroliya,23.305674,76.225938,,osm
SYQ,Sinhan,22.234506,69.730471,,osm
SYU,Sarayan,27.379476,81.052724,,osm
SYWN,SUBEDARGANJ RAILWAY STATION,25.439408,81.790268,,osm
SYZ,Sonai,27.57103,77.877564,,osm
SZ,Salawas,26.139326,73.014056,,osm
SZA,Sarotra Road,24.379073,72.595971,,osm
SZE,Sonardih,23.790813,86.26392,,osm
SZF,Satbahini,24.375269,83.84038,,osm
SZK,Surkhanda Ka Khera,24.118828,73.880517,,osm
SZM,Subzimandi,28.668507,77.200493,,osm
SZN,Shahbaznagar,27.922415,79.887197,,osm
SZW,شہباز والا,29.276238,72.929367,,osm
SZZ,Sabira,21.238206,86.631294,,osm
TABU,Talaburu,22.34827,85.754801,,osm
TAJ,تارو جبہ,34.017187,71.727712,,osm
TAK,Tarakeswar,22.882399,88.014201,,osm
TAKU,Taku,22.488644,77.819648,,osm
TALA,Tala,22.606351,88.378426,,osm
TALL,Taal Junction,25.37912,85.954858,,osm
TAN,Tarana Road,23.264179,76.066606,,osm
TAO,Tamna railway station,23.268947,86.352373,,osm
TAP,Tapang,20.051579,85.579995,,osm
TAPA,Railway Station Tapa,30.30309,75.36693,,osm
TAS,Thasra,22.797745,73.220733,,osm
TATA,Tatanagar,22.76828,86.201117,,osm
TATI,Tati,22.545837,84.915867,,osm
TAV,Talala Junction,21.042317,70.522764,,osm
TAZ,Targaon,17.514317,74.15621,,osm
TB,Tharbitia,26.219081,86.657984,,osm
TBA,Timba Road,22.80874,73.381061,,osm
TBAE,Tribeni,22.990303,88.398261,,osm
TBB,Tilbhita,24.675582,87.842654,,osm
TBGR,ٹبہ عالمگیر,29.263622,72.922264,,osm
TBL,Talchera Baroliran,27.206723,77.124627,,osm
TBN,Timarni,22.376271,77.230192,,osm
TBR,Taiabpur,26.384258,88.160687,,osm
TBT,Talbahat,25.039164,78.414477,,osm
TBTN,Thana Bhawan Town,29.592762,77.411195,,osm
TBV,Timbarva,21.151891,73.167572,,osm
TD,Tanda,26.54166,82.642841,,osm
TDG,Taradgaon,18.036446,74.254018,,osm
TDH,Tindharia,26.852115,88.333252,,osm
TDI,Tanduri,29.72392,67.942825,,osm
TDL,Tundla Junction,27.208087,78.233044,,osm
TDLE,Tildanga,24.78643,87.873534,,osm
TDM,ٹنڈو آدم,25.76075,68.662186,,osm
TDO,Tanda Urmar,31.672798,75.637619,,osm
TDP,Todarpur,27.581237,80.019037,,osm
TDW,Tandwal,30.233909,76.988666,,osm
TEA,Taregna,25.353707,85.037186,,osm
TEB,تخت بھائی,34.277614,71.930047,,osm
TEGT,Taj East Gate,27.158415,78.057906,,osm
TEK,Tekkali,18.604435,84.234219,,osm
TELO,Telo,23.811408,86.134166,,osm
TELY,Telia,24.905635,86.976496,,osm
TERH,Terha Halt,25.992328,84.850054,,osm
TET,Tetulmari,23.814581,86.343226,,osm
TETA,Telta,25.800514,87.842974,,osm
TFGN,Tufanganj,26.302953,89.665564,,osm
TG,Tagore Garden,28.643726,77.11282,,osm
TGA,Teghra,25.510507,85.941705,,osm
TGB,Tangarbansali,23.374478,85.060643,,osm
TGG,Tiger Hill,23.240279,82.389298,,osm
TGH,Titagarh,22.741126,88.374584,,osm
TGM,Tangarmunda,22.093478,84.35915,,osm
TGN,Talegaon,18.735106,73.67209,,osm
TGQ,Tenganmada,22.507586,81.995553,,osm
TGRL,Tangiriapal,21.167829,85.924041,,osm
TGT,Tinai Ghat,15.448667,74.402411,,osm
TH,Tinich,26.878732,82.647851,,osm
THA,Tehta,25.112534,84.984967,,osm
THAN,Than,22.578377,71.206306,,osm
THB,Thana Bihpur Junction,25.393625,86.935675,,osm
THBN,Thana Bhawan,29.614956,77.420125,,osm
THCN,Tirath,25.248958,75.859433,,osm
THDR,Thandla Road,22.963066,74.589325,,osm
THE,Thawe Junction,26.438871,84.394069,,osm
THEA,Thalera,25.315641,75.737335,,osm
THED,Tauheed,26.083179,87.929554,,osm
THJ,Talheri Buzurg,29.767002,77.644535,,osm
THK,Thakurli,19.226281,73.098017,,osm
THLN,تھل نو,28.262325,68.763853,,osm
THM,Thaiyat Hamira,26.993275,71.078297,,osm
THMA,Tham,21.739724,72.941473,,osm
THMR,Thathana Mithri,27.055108,74.898066,,osm
THO,Tulin,23.378721,85.901993,,osm
THP,Taherpur,23.259996,88.543573,,osm
THR,Thara,26.356314,77.850908,,osm
THRS,تلہار,24.881266,68.814296,,osm
THS,Thansit,19.550337,73.35224,,osm
THUR,Thuria,23.835583,75.554824,,osm
THV,Therubali,19.335605,83.421319,,osm
THVM,Thivim,15.629878,73.877045,,osm
THW,Tharwai,25.53925,81.914583,,osm
THWM,Fursatganj,26.244522,81.415651,,osm
THY,Thadi,17.686452,83.06675,,osm
TIA,Tilaiya Junction Railway Station,24.822627,85.403667,,osm
TIBI,Tibi,29.542932,74.501689,,osm
TID,Tagdi,22.29635,71.948129,,osm
TIG,Titlagarh Junction,20.285302,83.153576,,osm
TIHI,Tihi,22.619,75.733933,,osm
TIK,Tik,29.850133,76.527207,,osm
TIL,Tilrath,25.442145,86.066129,,osm
TILA,Tila,24.835779,79.286013,,osm
TIS,Tatisilwai Junction,23.369941,85.436613,,osm
TISI,Tisi,21.382854,74.368107,,osm
TIT,Talit,23.293351,87.818916,,osm
TIU,Tilaru,18.470172,84.072298,,osm
TIW,Tivari,26.555184,72.887703,,osm
TJD,Tajpur Dehma,25.728162,83.930275,,osm
TJH,Tejgadh,22.348702,73.899525,,osm
TJML,Taj Mahal,27.168067,78.035962,,osm
TJP,Tajpur,23.216752,75.923335,,osm
TJW,Tejpurwa Halt,25.940165,84.82024,,osm
TKA,Teharka,25.294161,78.931851,,osm
TKB,Tupkadih,23.713607,86.06378,,osm
TKBG,Teka Bigha Halt,25.464473,85.489152,,osm
TKD,Tughlakabad,28.503442,77.297051,,osm
TKF,Taki Road,22.587948,88.915932,,osm
TKG,Thakurganj,26.427467,88.128953,,osm
TKH,Thakurtota,21.652404,86.971385,,osm
TKJ,Tilak Bridge,28.628117,77.237404,,osm
TKLE,Tikani,25.107979,86.99314,,osm
TKLN,Tarrakalan,25.984267,76.910863,,osm
TKMG,Tikamgarh,24.766564,78.840396,,osm
TKMY,Taklimiya,19.457799,74.679135,,osm
TKN,Tankuppa,24.703465,85.119854,,osm
TKND,Trivikramdeo Nagar,26.302425,84.709277,,osm
TKNG,Tilak Nagar,19.065786,72.89047,,osm
TKNR,Thakurnagar,22.924734,88.777804,,osm
TKP,Takipur,24.305209,87.907223,,osm
TKPH,Takipur Halt,22.865554,87.927741,,osm
TKPL,Tikirapal,21.536209,86.944954,,osm
TKPR,Trilokpuri Sanjay Lake,28.613453,77.308855,,osm
TKR,Takari,17.133002,74.358228,,osm
TKRA,Tikra,21.667127,87.534726,,osm
TKRI,Tikiri,19.176887,83.098243,,osm
TKS,Tokisud,23.678549,85.238948,,osm
TKUR,Tappa Khajuria,27.580528,80.776049,,osm
TKV,Teknewas,25.807556,84.6897,,osm
TKWA,Tilakwada,21.969351,73.589862,,osm
TKYR,Tikaria,25.00056,80.874694,,osm
TL,Tilonia,26.653062,74.934592,,osm
TLA,Titwala,19.296383,73.203066,,osm
TLAM,Tulsi Ashram Railway Station,25.342069,83.351178,,osm
TLB,Telwa Bazar Halt,24.694468,86.557213,,osm
TLC,Talchhapar,27.826112,74.487204,,osm
TLE,Talgaria,23.681441,86.335673,,osm
TLG,Tollygunge,22.507755,88.347722,,osm
TLH,Tilhar,27.972828,79.74201,,osm
TLHD,Talcher Road Junction,20.886771,85.208305,,osm
TLHR,Talcher,20.93223,85.200582,,osm
TLI,Talwara Jhil,29.511788,74.587051,,osm
TLJ,Taljhari,25.082828,87.742271,,osm
TLKH,Talakhajuri,26.17723,81.736529,,osm
TLMD,Trilochan Mahadeo,25.566505,82.803873,,osm
TLNH,Tilaunchi,26.332609,80.006995,,osm
TLO,Talandu,23.010791,88.34529,,osm
TLPH,Talpur Halt,22.875272,87.974646,,osm
TLR,Tulsipur,27.531877,82.409008,,osm
TLRA,Talara,32.239291,75.904152,,osm
TLV,Talvadiya Junction,21.927809,76.444634,,osm
TLWA,Thalwara,26.072735,85.897507,,osm
TLX,Taldi,22.342795,88.611156,,osm
TLZ,Talavli,23.903204,75.597593,,osm
TMA,Tamuria,26.245715,86.352761,,osm
TMB,Temburu,18.633508,84.126631,,osm
TMGN,Thamla Mogana,24.871697,73.936706,,osm
TMH,Tin Mile Hat,26.412521,88.256812,,osm
TMK,ٽنڊو مستي خان,27.428693,68.646863,,osm
TMKA,Tomka Jn.,21.107736,85.976178,,osm
TMN,ٹنڈو محمد خان,25.122623,68.529911,,osm
TMO,Tamlor,25.728608,70.566545,,osm
TMUR,Tenua Dumaria Halt,25.828308,84.759716,,osm
TMZ,Tamluk,22.274648,87.920116,,osm
TN,Tilak Nagar,28.636548,77.096496,,osm
TNA,Thane,19.186483,72.975766,,osm
TNDE,Thanesar City,29.966902,76.824853,,osm
TNJE,Tentulla,23.790825,86.278066,,osm
TNJR,Tajnagar,28.385564,76.825925,,osm
TNKA,Tankhala,21.970782,73.774108,,osm
TNO,Tundu,23.787876,86.248798,,osm
TNPR,Tejnarayanpur,25.339257,87.710989,,osm
TNRI,Teneri Halt,25.312172,85.024665,,osm
TNUE,Tindauli,27.181304,78.916344,,osm
TNW,Thapar Nagar,23.768988,86.701511,,osm
TNX,Tarak Nagar,23.380173,88.680501,,osm
TOD,Talod,23.351344,72.947771,,osm
TOI,Tamkuhi Road,26.724217,84.22788,,osm
TORA,Torniya,21.439862,70.543832,,osm
TORI,Tori Junction,23.681244,84.74009,,osm
TPB,Trilokpur,27.506673,82.709029,,osm
TPDH,Tupadih,22.052516,85.178968,,osm
TPF,Tarapith Road,24.127318,87.753009,,osm
TPH,Tinpahar Junction,24.996565,87.743551,,osm
TPK,Tipkai,26.287297,90.032327,,osm
TPKR,Tikiapara,22.598577,88.324035,,osm
TPND,Taloje Panchanand,19.079148,73.087858,,osm
TPO,Tantpur,26.838448,77.481618,,osm
TPR,ٹاٹے پور ریلوے اسٹیشن,30.22485,71.649971,,osm
TPSB,Trapaj Bungalow,21.454512,72.112711,,osm
TPU,Tanakpur,29.067379,80.109463,,osm
TPZ,Tapri Junction,29.915864,77.583568,,osm
TQA,Takia,26.311267,80.781603,,osm
TQL,Theh Qalandar,30.464156,74.087949,,osm
TQN,Tikunia,28.378293,80.981502,,osm
TR,Tarur,20.024406,74.64789,,osm
TRA,Tangra,31.572497,75.121931,,osm
TRAH,Taranga Hill,23.959066,72.711022,,osm
TRAN,Torang,23.271294,85.858923,,osm
TRD,ترنڈہ,28.486325,70.401839,,osm
TRE,Tikri,26.941385,82.188767,,osm
TRF,Taropa,21.851098,73.436155,,osm
TRG,Tarighat,25.551391,83.614506,,osm
TRGHR,Targhar,18.989942,73.034331,,osm
TRI,ترکی ریلوے اسٹیشن,33.06882,73.426794,,osm
TRJ,Tariasujan,26.654011,84.271153,,osm
TRKR,Turekala Road,20.562607,82.814185,,osm
TRN,Taraon,25.525865,83.310831,,osm
TRP,Tarapur,22.466007,72.67118,,osm
TRPL,Tripal,32.00957,76.200616,,osm
TRR,Taraori,29.797791,76.938035,,osm
TRS,Tarsarai,26.19417,86.013347,,osm
TRSR,Tarsai,21.766336,69.849504,,osm
TRTG,تورہ تیگہ,34.128037,71.119798,,osm
TRWT,Taravata,24.736998,77.379208,,osm
TRZ,Tolra,24.180251,83.928362,,osm
TSA,Tisua,28.135833,79.586183,,osm
TSAH,Tata Sijua Halt,23.77448,86.331285,,osm
TSD,Tahsil Bhadra,29.101785,75.161321,,osm
TSE,تھیری سانسی,32.103366,74.204101,,osm
TSF,Tahsil Fatehpur,27.168457,81.203992,,osm
TSL,Taksal,30.844939,76.954041,,osm
TSS,Tallisaida Sahu,31.032224,74.746778,,osm
TTI,Turtipar,26.161403,83.891662,,osm
TTN,Tulsitanr,24.568996,86.614407,,osm
TTO,Tarn Taran Junction,31.455038,74.932264,,osm
TTPT,Talcher Thermal,20.904668,85.216763,,osm
TTRA,Tintoda,23.2478,72.547507,,osm
TTS,ٹوبہ ٹیک سنگھ ریلوے اسٹیشن,30.967687,72.479837,,osm
TTW,Titwa,21.995946,80.138973,,osm
TUH,Turbhe,19.076145,73.017699,,osm
TUL,Tiraldih,23.13484,85.92905,,osm
TUM,Tulsigam,22.772816,73.385611,,osm
TUN,Tohana,29.726406,75.902767,,osm
TUNG,Tung,26.922541,88.29562,,osm
TUNI,Tuni,17.361038,82.543322,,osm
TUWA,Tuwa,22.800336,73.466102,,osm
TUX,Tunia,22.544802,85.428811,,osm
TV,Ten Talav,22.045538,73.425046,,osm
TVG,Tavargatti,15.414573,74.662523,,osm
TVI,Taradevi,31.076195,77.139653,,osm
TVTN,Thambavati Nagri,24.968525,74.694717,,osm
TWB,Talwandi,30.860949,74.924168,,osm
TWG,Twining Ganj,25.569,84.218081,,osm
TWL,Tilwara,25.885814,72.109229,,osm
TWV,Thuwavi,22.172113,73.354535,,osm
TXD,Tyada,18.217273,83.04257,,osm
TXLC,ٹیکسلا,33.742279,72.81452,,osm
TYAE,Tenya,23.823455,88.149823,,osm
TYK,Thabalke,31.182091,75.587143,,osm
TZR,Turki,24.547875,81.13789,,osm
UA,Upleta,21.746681,70.282143,,osm
UAR,Unawa Aithor,23.753076,72.385563,,osm
UB,Uska Bazar,27.193142,83.116129,,osm
UBC,Ambala City,30.378075,76.764645,,osm
UBR,Umbergaon Road,20.153765,72.79058,,osm
UCA,Uchana,29.4667,76.178568,,osm
UCB,Unchi Bassi,31.862379,75.642912,,osm
UCH,Unchaulia,27.810283,80.068307,,osm
UCR,Unchahar Junction,25.903235,81.299949,,osm
UDK,Udiyan Khedi,23.671041,76.628835,,osm
UDKLN,UDei Kalan,26.515471,76.715992,,osm
UDL,Andal Junction,23.579054,87.181493,,osm
UDM,Undasa Madhapur,23.09241,75.972428,,osm
UDMR,Udi More Junction,26.728851,78.951106,,osm
UDN,Udhna Junction,21.170427,72.85099,,osm
UDPR,Udaipura,24.775494,78.653011,,osm
UDR,Amdara,24.09948,80.577854,,osm
UDS,Udasar,28.359998,74.490937,,osm
UDZ,Udaipur City,24.567493,73.699553,,osm
UGN,Ugaon,20.12347,74.139687,,osm
UGNA,Ugna,26.238471,86.095297,,osm
UGP,Ugarpur,27.350416,79.506756,,osm
UHI,اُچھری ریلوے اسٹیشن,33.364768,71.927272,,osm
UHL,Una Himachal,31.478735,76.275071,,osm
UHR,Unchhera,24.380846,80.794214,,osm
UIH,Umaria Isra,22.054776,79.087756,,osm
UJ,Ujalvav,21.905246,71.704978,,osm
UJA,Unjha,23.796848,72.381895,,osm
UJH,Ujhani,27.99511,79.015314,,osm
UJN,Ujjain Junction,23.179535,75.781954,,osm
UJP,Ujiyarpur,25.780354,85.800674,,osm
UKA,Ukhra,23.653861,87.233631,,osm
UKC,Ukshi,17.130199,73.456877,,osm
UKLR,Ukilerhat,21.824735,88.2302,,osm
UKN,Uklana,29.500404,75.882372,,osm
UKR,Udalkachar,23.289707,82.265738,,osm
ULA,Umra Nala,21.875608,78.880593,,osm
ULB,Uluberia,22.472223,88.093845,,osm
ULD,Achhalda,26.702145,79.404234,,osm
ULM,Urlam,18.434714,83.989272,,osm
ULNR,Ulhasnagar,19.21788,73.163078,,osm
ULT,Kulti,23.738142,86.848515,,osm
UM,Umardashi,24.099964,72.420422,,osm
UMB,Ambala Cantonment Junction,30.338243,76.828696,,osm
UMED,Umed,26.549187,73.605992,,osm
UMH,Umreth,22.69313,73.119451,,osm
UML,Umalla,21.791824,73.295767,,osm
UMN,Aambliyasan Junction,23.449713,72.422381,,osm
UMNR,Umeshnagar,25.467568,86.435446,,osm
UMPD,Umarpada,21.458398,73.475077,,osm
UMR,Umaria,23.52306,80.822657,,osm
UMRA,Umra,24.522972,73.772241,,osm
UMS,Udramsar,27.92325,73.344432,,osm
UMW,عثمان والا,30.89689,74.23817,,osm
UNA,Una,20.819564,71.03641,,osm
UNCT,Uran City,18.878419,72.9525,,osm
UND,Unchdih,25.19242,82.163375,,osm
UNE,Uttam Nagar East,28.624847,77.065286,,osm
UNI,Unai and Vansda Road,20.852468,73.339455,,osm
UNL,Unhel,23.314641,75.475103,,osm
UNLA,Unaula,26.786476,83.469664,,osm
UNR,انڑپور,25.606357,68.353673,,osm
UOI,Umroli,19.755761,72.760451,,osm
UPA,Uttarpara,22.667046,88.341146,,osm
URD,Untari Road,24.341139,83.835255,,osm
UREN,Uren,25.171111,86.224498,,osm
URG,Usargaon,26.077976,79.673882,,osm
URGA,Urga,22.268892,82.736385,,osm
URI,Uruli,18.49372,74.136966,,osm
URMA,Urma Railway Station,23.152838,86.248994,,osm
URML,Upramal,25.274909,75.328496,,osm
URN,Utran,21.23357,72.855187,,osm
URP,Udairampur,22.100001,88.274686,,osm
URPR,Ugrasenpur,25.568367,82.170699,,osm
USD,Ukai Songhad,21.148813,73.557044,,osm
USK,Usia Khas,25.434728,83.707327,,osm
USL,Uslapur,22.102294,82.112372,,osm
USRA,Usra,22.848974,74.103507,,osm
UTA,Umar Tali,27.086223,80.473335,,osm
UTD,Utarsanda,22.655086,72.889146,,osm
UTL,Utarlai,25.813946,71.468844,,osm
UTN,Uttar Radhanagar,22.269188,88.383818,,osm
UTP,Utripura,26.740217,80.095996,,osm
UTR,Utrahtia,26.763375,80.974267,,osm
UVD,Udvada,20.462139,72.919005,,osm
UVSN,Unava Vasan,23.329997,72.658851,,osm
UWAN,Urwan,24.350223,85.46277,,osm
UWNR,Udwant Nagar Halt,25.517488,84.625648,,osm
VAA,Bhaga,23.723671,86.405741,,osm
VAE,Vadali,23.939813,73.044042,,osm
VAL,Vadal,21.611408,70.493001,,osm
VAN,Vadhvana,22.153252,73.490843,,osm
VAPI,Vapi,20.373548,72.908438,,osm
VAS,Vasai Dabhla,23.530417,72.575542,,osm
VASI,Vaishali,28.64967,77.339575,,osm
VASO,Vaso,22.659403,72.764359,,osm
VBH,Vishnupur Bathua Halt,25.931773,85.644386,,osm
VBL,Bobbili Junction,18.576416,83.346054,,osm
VBN,Vallabhnagar,24.700609,74.013601,,osm
VBR,Vambori,19.298476,74.685007,,osm
VBW,Vaibhavwadi Road,16.512307,73.707943,,osm
VCN,Virochannagar,23.064914,72.221561,,osm
VD,Vagdiya,22.614489,71.292069,,osm
